Date,Adj Close,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2014-01-31,31.779773712158203,49.22999954223633,50.54999923706055,49.06999969482422,49.939998626708984,12863500,2014.0,1.0,31.0,47.64600067138672,48.6740005493164,49.74600048065186,40.6703648689255,-0.9079293766119818,-0.8341012791183561,-0.0738280974936257,49.46337590094919,49.608500480651855,1.4002414655672146,52.40898341178629,46.80801754951742,1.9043637813969336,1.1564287458147322,48.310001373291016,47.970001220703125,48.880001068115234,47.900001525878906
2014-02-03,30.5661563873291,47.349998474121094,49.4900016784668,47.060001373291016,49.400001525878906,10314600,2014.0,2.0,3.0,47.934000396728514,48.54700050354004,49.608500480651855,37.295047687688445,-0.9588314672952478,-0.8590473167537345,-0.0997841505415133,49.33823629956797,49.36100044250488,1.3354358140614533,52.03187207062778,46.69012881438198,-3.818811874053152,1.24000004359654,49.22999954223633,49.93999862670898,50.54999923706055,49.06999969482422
2014-02-04,30.9534969329834,47.95000076293945,47.970001220703125,46.95000076293945,47.18000030517578,9606100,2014.0,2.0,4.0,48.0379997253418,48.27600021362305,49.36100044250488,36.183525666090816,-0.939921737898672,-0.875222200982722,-0.0646995369159499,49.26568200903258,49.23900051116944,1.3478792124096617,51.93475893598876,46.54324208635011,1.2671643255623088,1.223571504865374,47.34999847412109,49.400001525878906,49.4900016784668,47.060001373291016
2014-02-05,30.81147003173828,47.72999954223633,48.06999969482422,47.15999984741211,47.7599983215332,6987100,2014.0,2.0,5.0,48.09000015258789,48.071000289917,49.23900051116944,37.23174828225989,-0.9319450189358136,-0.8865667645733404,-0.0453782543624732,49.209441688824725,49.10100040435791,1.3543300629294943,51.8096605302169,46.39234027849892,-0.4588138002140862,1.2457144601004464,47.95000076293945,47.18000030517578,47.970001220703125,46.95000076293945
2014-02-06,30.940570831298828,47.93000030517578,48.18000030517578,47.45000076293945,47.88999938964844,4957800,2014.0,2.0,6.0,48.113999938964845,47.93600006103516,49.10100040435791,35.92551770011707,-0.8991205199248924,-0.8890775156436509,-0.0100430042812414,49.17703628869387,48.97950038909912,1.3444017081992536,51.66830380549763,46.290696972700616,0.4190252773048408,1.255000250680106,47.72999954223633,47.7599983215332,48.06999969482422,47.15999984741211
2014-02-07,31.56029510498047,48.88999938964844,49.029998779296875,47.65999984741211,48.0,6979500,2014.0,2.0,7.0,48.0379997253418,47.84200019836426,48.97950038909912,43.937812118406654,-0.7865758086059742,-0.8685771742361156,0.0820013656301413,49.16715406869798,48.86300029754639,1.236668362407661,51.33633702236171,46.38966357273106,2.0029190034638766,1.3064286368233815,47.93000030517578,47.88999938964844,48.18000030517578,47.45000076293945
2014-02-10,31.98634910583496,49.54999923706055,50.189998626708984,48.720001220703125,48.75,7907500,2014.0,2.0,10.0,47.96999969482422,47.952000045776366,48.86300029754639,47.80487351017408,-0.6367863653733181,-0.8222190124635561,0.185432647090238,49.18152671646869,48.79550018310547,1.1536918397884692,51.1028838626824,46.48811650352853,1.3499690236278727,1.3392857142857142,48.88999938964844,48.0,49.02999877929688,47.65999984741211
2014-02-11,32.0573616027832,49.65999984741211,49.970001220703125,49.040000915527344,49.40999984741211,7217600,2014.0,2.0,11.0,48.40999984741211,48.22399978637695,48.79550018310547,53.07202383862858,-0.5033981618396481,-0.7584548423387746,0.2550566804991264,49.19737902080394,48.78700008392334,1.1462711477461462,51.07954237941563,46.49445778843105,0.2219992170439555,1.307142802647182,49.54999923706055,48.75,50.18999862670898,48.720001220703125
2014-02-12,32.638336181640625,50.560001373291016,50.93000030517578,49.59000015258789,49.630001068115234,6534500,2014.0,2.0,12.0,48.75199966430664,48.420999908447264,48.78700008392334,58.34157403564955,-0.3213600098632128,-0.6710358758436623,0.3496758659804495,49.23706111928181,48.78500022888184,1.142971744361949,51.07094371760573,46.49905674015794,1.8123268800730896,1.3535712105887276,49.65999984741211,49.40999984741211,49.970001220703125,49.040000915527344
2014-02-13,32.50276565551758,50.349998474121094,50.52000045776367,49.880001068115234,50.29999923706055,4946000,2014.0,2.0,13.0,49.31800003051758,48.71599998474121,48.78500022888184,63.82287779706639,-0.1918276718113247,-0.5751942350371948,0.38336656322587,49.261063959534056,48.79700012207032,1.1587656160933193,51.11453135425696,46.47946888988368,-0.4153538241018717,1.307142802647182,50.560001373291016,49.630001068115234,50.93000030517578,49.59000015258789
2014-02-14,32.74807357788086,50.72999954223633,50.90999984741211,50.16999816894531,50.560001373291016,4118700,2014.0,2.0,14.0,49.80199966430664,48.91999969482422,48.79700012207032,72.46541394060239,-0.0578426759174703,-0.4717239232132499,0.4138812472957796,49.2869800894726,48.808500099182126,1.1775454062633095,51.163590911708745,46.45340928665551,0.7547191253849839,1.2592855181012834,50.34999847412109,50.29999923706055,50.52000045776367,49.880001068115234
2014-02-18,33.21931076049805,51.459999084472656,51.560001373291016,50.560001373291016,50.63999938964844,4984900,2014.0,2.0,18.0,50.16999969482422,49.06999969482422,48.808500099182126,72.04676859708039,0.1060240812252573,-0.3561743223255486,0.4621984035508059,49.33241097919013,48.87849998474121,1.2919149850382128,51.46232995481763,46.29467001466479,1.4389898458968986,1.213571275983538,50.72999954223633,50.560001373291016,50.90999984741211,50.16999816894531
2014-02-19,33.04502487182617,51.189998626708984,51.86000061035156,50.63999938964844,51.16999816894531,5242800,2014.0,2.0,19.0,50.55199966430664,49.48099975585937,48.87849998474121,70.48051603982469,0.2116629674701826,-0.2426068643664023,0.454269831836585,49.37237764211583,48.93799991607666,1.371251850140753,51.680503616358166,46.19549621579516,-0.5246802614987667,1.239285605294364,51.459999084472656,50.63999938964844,51.560001373291016,50.560001373291016
2014-02-20,33.4775390625,51.86000061035156,52.11000061035156,50.72999954223633,51.189998626708984,6078900,2014.0,2.0,20.0,50.85799942016602,49.80499954223633,48.93799991607666,70.37884584305803,0.3454638147336055,-0.1249927285464008,0.4704565432800063,49.43292478116998,49.07699985504151,1.5193108712525107,52.11562159754653,46.038378112536485,1.308853294817225,1.2471427917480469,51.18999862670898,51.16999816894531,51.86000061035156,50.63999938964844
2014-02-21,32.948204040527344,51.040000915527344,51.970001220703125,51.0099983215332,51.81999969482422,5842700,2014.0,2.0,21.0,51.11799926757813,50.217999649047854,49.07699985504151,60.51102694076329,0.3809435477348302,-0.0238054732901545,0.4047490210249848,49.46966074160409,49.18549995422363,1.5800213738968234,52.34554270201728,46.025457206429984,-1.5811794931998913,1.155714579990932,51.86000061035156,51.18999862670898,52.11000061035156,50.72999954223633
2014-02-24,32.82554626464844,50.849998474121094,51.560001373291016,50.83000183105469,51.0099983215332,5693000,2014.0,2.0,24.0,51.25599975585938,50.528999710083006,49.18549995422363,75.28896826971841,0.389242932421503,0.0588042078521769,0.330438724569326,49.49973541566078,49.33849983215332,1.5859223084484344,52.51034444905019,46.16665521525645,-0.3722618299335622,1.034285954066685,51.040000915527344,51.81999969482422,51.970001220703125,51.0099983215332
2014-02-25,32.74161148071289,50.720001220703125,51.130001068115234,50.5,50.93000030517578,5425000,2014.0,2.0,25.0,51.279999542236325,50.72499961853028,49.33849983215332,71.47284382649715,0.3809393311777569,0.1232312325172929,0.2577080986604639,49.52455554125605,49.53299980163574,1.4981957728641064,52.52939134736396,46.53660825590752,-0.2556484903025624,1.006428854806083,50.84999847412109,51.0099983215332,51.560001373291016,50.83000183105469
2014-02-26,32.75453186035156,50.7400016784668,50.970001220703125,49.93000030517578,49.95000076293945,5710700,2014.0,2.0,26.0,51.13199996948242,50.84199981689453,49.53299980163574,74.07998769532752,0.3716879498405632,0.172922575981947,0.1987653738586162,49.55003406601445,49.68549995422363,1.4553403503509932,52.59618065492562,46.77481925352164,0.0394330782379936,1.0157146453857422,50.720001220703125,50.93000030517578,51.130001068115234,50.5
2014-02-27,32.86428451538086,50.90999984741211,50.91999816894531,50.470001220703125,50.599998474121094,5052900,2014.0,2.0,27.0,51.04200057983398,50.95,49.68549995422363,73.9549608503211,0.3737650639812457,0.2130910735818067,0.160673990399439,49.5747989631867,49.85049991607666,1.3933960385673858,52.63729199321143,47.06370783894189,0.3350377676819338,0.9957144601004464,50.7400016784668,49.95000076293945,50.970001220703125,49.93000030517578
2014-02-28,32.86428451538086,50.90999984741211,51.959999084472656,50.5099983215332,50.84000015258789,7095600,2014.0,2.0,28.0,50.8520004272461,50.98499984741211,49.85049991607666,69.20150354019461,0.3711330016814216,0.2446994592017297,0.1264335424796918,49.60809078935368,49.98049983978272,1.3630635507931128,52.70662694136894,47.254372738196494,0.0,1.0014288766043526,50.90999984741211,50.59999847412109,50.91999816894531,50.470001220703125
2014-03-03,32.334930419921875,50.09000015258789,50.86000061035156,49.790000915527344,50.34000015258789,6817700,2014.0,3.0,3.0,50.82600021362305,51.04099998474121,49.98049983978272,54.98155293203512,0.2994283276237084,0.2556452328861255,0.0437830947375829,49.61936596309024,50.02349987030029,1.351659062351675,52.72681799500364,47.32018174559694,-1.61068492885863,0.9764289855957032,50.90999984741211,50.84000015258789,51.959999084472656,50.5099983215332
2014-03-04,33.3032341003418,51.59000015258789,51.72999954223633,50.529998779296875,50.72999954223633,6198000,2014.0,3.0,4.0,50.6740005493164,50.97700004577637,50.02349987030029,64.17032918403632,0.3594952829617028,0.276415242901241,0.0830800400604618,49.66040875699473,50.235499954223634,1.2379970007462096,52.71149395571605,47.75950595273122,2.99460969341303,1.0271432059151786,50.09000015258789,50.34000015258789,50.86000061035156,49.790000915527344
2014-03-05,33.37425231933594,51.70000076293945,52.119998931884766,51.29999923706055,51.68000030517578,5251100,2014.0,3.0,5.0,50.84800033569336,50.99000015258789,50.235499954223634,59.468426748993096,0.4112344529786327,0.3033790849167193,0.1078553680619133,49.69577398647662,50.422999954223634,1.1548120368505663,52.73262402792477,48.1133758805225,0.2132207986552003,0.9900003160749165,51.59000015258789,50.72999954223633,51.72999954223633,50.52999877929688
2014-03-06,33.59373092651367,52.040000915527344,52.77000045776367,51.970001220703125,52.040000915527344,6529000,2014.0,3.0,6.0,51.04000015258789,51.04100036621094,50.422999954223634,63.73985383820477,0.4742069265262145,0.3375446532386184,0.1366622732875961,49.745246700431295,50.63850002288818,1.0201099338757769,52.67871989063973,48.59828015513663,0.6576405175444666,1.0178574153355189,51.70000076293945,51.68000030517578,52.119998931884766,51.29999923706055
2014-03-07,33.21931076049805,51.459999084472656,52.5,51.0099983215332,52.25,5860700,2014.0,3.0,7.0,51.26600036621094,51.059000396728514,50.63850002288818,55.74802581978416,0.4718723147027077,0.3644101855314362,0.1074621291712715,49.77712682854361,50.81499996185303,0.8107081597329062,52.43641628131884,49.19358364238721,-1.114530785647294,1.0714288439069477,52.040000915527344,52.040000915527344,52.77000045776367,51.970001220703125
2014-03-10,33.34843826293945,51.65999984741211,51.900001525878906,50.86000061035156,51.900001525878906,3086000,2014.0,3.0,10.0,51.37600021362304,51.101000213623045,50.81499996185303,51.71821857677795,0.4806202174150513,0.3876521919081593,0.092968025506892,49.79538070936302,50.953499984741214,0.6925338358330456,52.33856765640731,49.56843231307512,0.388652869214301,1.0742860521589006,51.459999084472656,52.25,52.5,51.0099983215332
2014-03-11,33.40653610229492,51.75,52.13999938964844,51.5,51.68000030517578,3629800,2014.0,3.0,11.0,51.69000015258789,51.18200035095215,50.953499984741214,54.964548361067656,0.4891763332232912,0.4079570201711857,0.0812193130521055,49.81741803431516,51.063500022888185,0.6297475233197274,52.32299506952764,49.80400497624873,0.1742163237586691,1.0328573499407088,51.65999984741211,51.900001525878906,51.900001525878906,50.86000061035156
2014-03-12,33.335514068603516,51.63999938964844,51.7400016784668,51.06999969482422,51.459999084472656,3924800,2014.0,3.0,12.0,51.72200012207031,51.28500022888184,51.063500022888185,47.83463443498948,0.4815302062276529,0.4226716573824792,0.0588585488451737,49.83936912355364,51.1625,0.547798262298602,52.25809652459721,50.0669034754028,-0.2125615658967405,0.9828572954450336,51.75,51.68000030517578,52.13999938964844,51.5
2014-03-13,33.12895584106445,51.31999969482422,52.099998474121094,51.13999938964844,51.88999938964844,4839400,2014.0,3.0,13.0,51.70999984741211,51.375,51.1625,53.05675401042794,0.4445250859889285,0.4270423431037691,0.0174827428851593,49.86103557327432,51.20049991607666,0.5298707624762854,52.26024144102923,50.14075839112409,-0.619674087154165,0.9828570229666572,51.63999938964844,51.459999084472656,51.7400016784668,51.06999969482422
2014-03-14,33.05794143676758,51.209999084472656,51.41999816894531,50.79999923706055,51.25,5466700,2014.0,3.0,14.0,51.565999603271486,51.41599998474121,51.20049991607666,54.00000678168403,0.4016916800075947,0.4219722104845342,-0.0202805304769395,49.88297143670744,51.24349994659424,0.4906630826350802,52.2248261118644,50.26217378132408,-0.2143425779533969,0.9749998365129744,51.31999969482422,51.88999938964844,52.09999847412109,51.13999938964844
2014-03-17,33.554996490478516,51.97999954223633,52.189998626708984,51.2599983215332,51.470001220703125,3875500,2014.0,3.0,17.0,51.51599960327148,51.44599990844726,51.24349994659424,62.256785369977166,0.424979598675641,0.4225736881227556,0.0024059105528854,49.90687063531548,51.30599994659424,0.5013077078823793,52.308615362359,50.30338453082948,1.503613496445344,0.999999727521624,51.209999084472656,51.25,51.41999816894531,50.79999923706055
2014-03-18,34.27800750732422,53.099998474121094,53.220001220703125,51.970001220703125,52.08000183105469,4712300,2014.0,3.0,18.0,51.57999954223633,51.63499984741211,51.30599994659424,68.91022564784119,0.5277266907889953,0.4436042886560036,0.0841224021329916,49.95051454752052,51.38799991607666,0.642163859399659,52.67232763487598,50.10367219727734,2.1546728390690277,1.0149996621268136,51.97999954223633,51.470001220703125,52.18999862670898,51.2599983215332
2014-03-19,34.284454345703125,53.11000061035156,53.529998779296875,52.439998626708984,53.09000015258789,6408600,2014.0,3.0,19.0,51.849999237060544,51.78599967956543,51.38799991607666,68.09209473741669,0.6030104611094202,0.4754855231466869,0.1275249379627333,50.00817199339092,51.48400001525879,0.7461083427638517,52.97621670078649,49.991783329731085,0.0188364152879261,1.060714176722935,53.09999847412109,52.08000183105469,53.220001220703125,51.970001220703125
2014-03-20,34.652408599853516,53.68000030517578,53.79999923706055,52.52000045776367,52.86000061035156,6922700,2014.0,3.0,20.0,52.14399948120117,51.92699966430664,51.48400001525879,70.82705438491928,0.7005916190830845,0.5205067423339665,0.180084876749118,50.079155220488936,51.575,0.8912527081243842,53.35750541624877,49.79249458375124,1.0732436231851938,1.0485711778913225,53.11000061035156,53.09000015258789,53.52999877929688,52.43999862670898
2014-03-21,34.510398864746094,53.459999084472656,54.72999954223633,53.09000015258789,54.220001220703125,12930500,2014.0,3.0,21.0,52.61599960327148,52.09099960327149,51.575,77.85119923226941,0.7515101882760717,0.5667074315223876,0.1848027567536841,50.196978994184185,51.69599990844726,0.9751241318074944,53.64624817206225,49.74575164483228,-0.4098383372809211,1.0857140677315849,53.68000030517578,52.86000061035156,53.79999923706055,52.52000045776367
2014-03-24,33.154754638671875,51.36000061035156,53.619998931884766,51.349998474121094,53.529998779296875,10161400,2014.0,3.0,24.0,53.065999603271486,52.29099960327149,51.69599990844726,48.27068152236701,0.6153181896993658,0.5764295831577833,0.0388886065415825,50.22798170871041,51.72150001525879,0.9583606169068626,53.63822124907252,49.804778781445066,-3.9281678078648463,1.1307141440255302,53.459999084472656,54.220001220703125,54.72999954223633,53.09000015258789
2014-03-25,33.3677978515625,51.689998626708984,52.099998474121094,51.5,51.68000030517578,6127200,2014.0,3.0,25.0,52.94199981689453,52.26099967956543,51.72150001525879,49.92720427778981,0.5279275118948519,0.566729168905197,-0.0388016570103451,50.25111021358215,51.76999988555908,0.9291080647114456,53.62821601498197,49.91178375613619,0.6425194946179769,1.124999727521624,51.36000061035156,53.52999877929688,53.619998931884766,51.34999847412109
2014-03-26,33.245140075683594,51.5,52.34000015258789,51.459999084472656,52.0,5684900,2014.0,3.0,26.0,52.65999984741211,52.25499954223633,51.76999988555908,45.98213677503735,0.438286178585237,0.541040570841205,-0.102754392255968,50.26917579577688,51.80799980163575,0.8998455388353866,53.60769087930652,50.00830872396497,-0.3675732864322656,1.1114283970424108,51.68999862670898,51.68000030517578,52.09999847412109,51.5
2014-03-27,33.34843826293945,51.65999984741211,51.84000015258789,51.43000030517578,51.529998779296875,4778000,2014.0,3.0,27.0,52.3379997253418,52.24099960327148,51.80799980163575,51.58730783460198,0.3758231710440824,0.5079970908817806,-0.1321739198376981,50.28588189959681,51.84549980163574,0.8757581061764506,53.59701601398864,50.09398358928284,0.3106793153633269,1.034285409109933,51.5,52.0,52.34000015258789,51.459999084472656
2014-03-28,32.90947723388672,50.97999954223633,52.130001068115234,50.88999938964844,51.83000183105469,4208300,2014.0,3.0,28.0,51.93399963378906,52.27499961853027,51.84549980163574,44.98524758402463,0.268356993542902,0.4600690714140049,-0.1917120778711029,50.293148414125255,51.84899978637695,0.8719542022903968,53.59290819095774,50.10509138179616,-1.316299471901461,1.0485711778913225,51.65999984741211,51.52999877929688,51.84000015258789,51.43000030517578
2014-03-31,33.18059158325195,51.400001525878906,51.70000076293945,50.95000076293945,51.34000015258789,4813100,2014.0,3.0,31.0,51.4379997253418,52.25199966430664,51.84899978637695,47.5386888602265,0.214606078314965,0.4109764727941969,-0.1963703944792318,50.30624421982559,51.91449985504151,0.7768862625318929,53.46827238010529,50.36072732997772,0.8238563895917927,1.0564283643450056,50.97999954223633,51.83000183105469,52.130001068115234,50.88999938964844
2014-04-01,33.632469177246094,52.099998474121094,52.380001068115234,51.540000915527344,51.619998931884766,4250800,2014.0,4.0,1.0,51.44599990844726,52.1939998626709,51.91449985504151,52.98700822587772,0.2258880969754813,0.3739587976304538,-0.1480707006549725,50.32479390007112,51.93999977111817,0.7740392278817005,53.48807822688157,50.391921315354764,1.3618617265794386,1.0778568812779017,51.400001525878906,51.34000015258789,51.70000076293945,50.95000076293945
2014-04-02,34.43293380737305,53.34000015258789,53.40999984741211,51.9900016784668,52.099998474121094,6007200,2014.0,4.0,2.0,51.52799987792969,52.0939998626709,51.93999977111817,61.71694146209133,0.3310705748695213,0.3653811530782673,-0.034310578208746,50.36822401653437,52.021999740600585,0.8319767027349436,53.68595314607048,50.358046335130695,2.3800416790467294,1.1107139587402344,52.09999847412109,51.619998931884766,52.380001068115234,51.540000915527344
2014-04-03,34.53622817993164,53.5,53.83000183105469,53.209999084472656,53.349998474121094,6841400,2014.0,4.0,3.0,51.89599990844727,52.11699981689453,52.021999740600585,63.20646712319847,0.4224691356926726,0.3767987496011484,0.0456703860915241,50.41876820542112,52.09499969482422,0.8952829691494884,53.88556563312319,50.30443375652524,0.2999622177622951,1.1107142312186105,53.34000015258789,52.09999847412109,53.40999984741211,51.9900016784668
2014-04-04,33.697017669677734,52.20000076293945,54.439998626708984,52.04999923706055,53.779998779296875,7013200,2014.0,4.0,4.0,52.26399993896485,52.09899978637695,52.09499969482422,51.19565920478463,0.3855595888148855,0.3785509174438959,0.0070086713709895,50.44775806041404,52.13199977874756,0.8828637502047145,53.89772727915698,50.36627227833813,-2.4299051160010188,1.211428506033761,53.5,53.34999847412109,53.83000183105469,53.209999084472656
2014-04-07,32.677066802978516,50.619998931884766,52.310001373291016,49.650001525878906,51.68000030517578,9146600,2014.0,4.0,7.0,52.508000183105466,51.97299995422363,52.13199977874756,37.163563243219336,0.2262079790821829,0.3480823297715533,-0.1218743506893704,50.45133806198426,52.07999973297119,0.9408507392557408,53.96170121148267,50.19829825445971,-3.0268233869001127,1.312142780848912,52.20000076293945,53.77999877929688,54.43999862670898,52.04999923706055
